filename,width,height,class,xmin,ymin,xmax,ymax
20211121_172913.jpg,640,360,d10-10,379,243,426,297
20211121_172913.jpg,640,360,d10-10,331,226,384,279
20211121_172925.jpg,640,360,d6-1,461,52,519,106
20211121_172925.jpg,640,360,d6-4,320,219,364,271
20211121_172925.jpg,640,360,d6p-2,328,40,385,96
20211121_172925.jpg,640,360,d6p-2,446,158,499,211
20211121_172925.jpg,640,360,d8p-8,184,156,242,208
20211121_172925.jpg,640,360,d8p-5,174,204,236,251
20211121_172925.jpg,640,360,d10-7,233,266,298,329
20211121_172925.jpg,640,360,d10-6,308,268,370,329
20211121_172925.jpg,640,360,d10-6,445,216,511,276
20211121_172925.jpg,640,360,d10-2,383,158,437,219
20211121_172941.jpg,640,360,d6-2,310,98,369,154
20211121_172941.jpg,640,360,d6-6,448,104,510,163
20211121_172941.jpg,640,360,d6p-5,412,202,483,267
20211121_172941.jpg,640,360,d6p-1,193,186,258,240
20211121_172941.jpg,640,360,d8p-4,292,206,346,267
20211121_172941.jpg,640,360,d8p-5,326,250,379,301
20211121_172941.jpg,640,360,d10-8,192,109,253,182
20211121_172941.jpg,640,360,d10-10,125,184,197,248
20211121_172941.jpg,640,360,d10-4,386,117,448,192
20211121_172941.jpg,640,360,d10-3,454,159,517,221
20211121_172954.jpg,640,360,d6-6,221,151,283,209
20211121_172954.jpg,640,360,d6-2,390,169,455,230
20211121_172954.jpg,640,360,d6p-4,328,126,381,185
20211121_172954.jpg,640,360,d6p-5,392,119,453,171
20211121_172954.jpg,640,360,d8p-8,100,151,167,202
20211121_172954.jpg,640,360,d8p-4,243,73,295,134
20211121_172954.jpg,640,360,d10-4,302,64,372,126
20211121_172954.jpg,640,360,d10-1,269,128,331,182
20211121_172954.jpg,640,360,d10-8,288,218,349,296
20211121_172954.jpg,640,360,d10-5,336,188,392,252
20211121_173009.jpg,640,360,d6-6,250,133,317,192
20211121_173009.jpg,640,360,d6-4,309,28,369,92
20211121_173009.jpg,640,360,d6p-4,308,194,370,253
20211121_173009.jpg,640,360,d6p-4,372,236,439,302
20211121_173009.jpg,640,360,d8p-4,94,98,152,158
20211121_173009.jpg,640,360,d8p-6,236,42,292,103
20211121_173009.jpg,640,360,d10-8,85,185,161,261
20211121_173009.jpg,640,360,d10-7,199,212,269,277
20211121_173009.jpg,640,360,d10-10,396,165,469,229
20211121_173009.jpg,640,360,d10-10,320,92,388,157
20211121_173020.jpg,640,360,d6-6,333,48,407,116
20211121_173020.jpg,640,360,d6-6,93,116,160,174
20211121_173020.jpg,640,360,d6p-4,163,100,248,169
20211121_173020.jpg,640,360,d6p-2,206,203,280,277
20211121_173020.jpg,640,360,d8p-1,146,168,218,224
20211121_173020.jpg,640,360,d8p-7,277,130,330,196
20211121_173020.jpg,640,360,d10-1,325,148,388,217
20211121_173020.jpg,640,360,d10-5,393,185,462,259
20211121_173020.jpg,640,360,d10-7,413,135,491,202
20211121_173020.jpg,640,360,d10-3,144,262,217,340
20211121_173127.jpg,640,360,d6-3,400,44,467,104
20211121_173127.jpg,640,360,d6-4,253,211,315,271
20211121_173127.jpg,640,360,d6p-6,370,147,432,206
20211121_173127.jpg,640,360,d6p-1,257,36,316,99
20211121_173127.jpg,640,360,d8p-5,213,62,264,120
20211121_173127.jpg,640,360,d8p-6,139,143,199,200
20211121_173127.jpg,640,360,d10-5,253,106,323,172
20211121_173127.jpg,640,360,d10-3,209,150,272,208
20211121_173127.jpg,640,360,d10-9,359,201,429,267
20211121_173127.jpg,640,360,d10-2,225,260,285,322
20211121_173158.jpg,640,360,d6-6,226,175,277,231
20211121_173158.jpg,640,360,d6-3,176,209,230,267
20211121_173158.jpg,640,360,d6p-4,208,79,262,134
20211121_173158.jpg,640,360,d6p-1,226,251,273,310
20211121_173158.jpg,640,360,d8p-8,405,12,462,66
20211121_173158.jpg,640,360,d8p-7,273,220,322,268
20211121_173158.jpg,640,360,d10-1,91,89,146,144
20211121_173158.jpg,640,360,d10-7,272,88,332,151
20211121_173158.jpg,640,360,d10-8,269,264,322,314
20211121_173158.jpg,640,360,d10-4,317,272,373,330
20211121_173213.jpg,640,360,d6-4,302,234,356,285
20211121_173213.jpg,640,360,d6-5,251,270,310,323
20211121_173213.jpg,640,360,d6p-1,336,94,387,151
20211121_173213.jpg,640,360,d6p-5,226,128,278,183
20211121_173213.jpg,640,360,d8p-1,184,117,236,168
20211121_173213.jpg,640,360,d8p-3,354,210,409,259
20211121_173213.jpg,640,360,d10-7,158,240,222,305
20211121_173213.jpg,640,360,d10-6,312,17,370,76
20211121_173213.jpg,640,360,d10-2,263,168,315,226
20211121_173213.jpg,640,360,d10-1,357,144,410,202
20211121_173230.jpg,640,360,d6-5,163,108,230,178
20211121_173230.jpg,640,360,d6-5,80,208,151,265
20211121_173230.jpg,640,360,d6p-4,403,56,473,124
20211121_173230.jpg,640,360,d6p-6,336,53,401,119
20211121_173230.jpg,640,360,d8p-3,248,44,301,100
20211121_173230.jpg,640,360,d8p-4,284,71,343,129
20211121_173230.jpg,640,360,d10-4,340,114,408,174
20211121_173230.jpg,640,360,d10-5,238,197,306,270
20211121_173230.jpg,640,360,d10-1,321,221,392,295
20211121_173230.jpg,640,360,d10-2,377,187,451,247
20211121_173242.jpg,360,640,d6-4,27,237,88,293
20211121_173242.jpg,360,640,d6-6,40,298,100,357
20211121_173242.jpg,360,640,d6p-4,202,258,271,317
20211121_173242.jpg,360,640,d6p-1,185,470,242,532
20211121_173242.jpg,360,640,d8p-6,199,194,255,255
20211121_173242.jpg,360,640,d8p-5,234,393,290,464
20211121_173242.jpg,360,640,d10-6,106,334,175,387
20211121_173242.jpg,360,640,d10-1,123,197,186,267
20211121_173242.jpg,360,640,d10-1,147,371,210,440
20211121_173242.jpg,360,640,d10-2,125,433,201,492
20211121_173252.jpg,360,640,d6-1,55,254,115,310
20211121_173252.jpg,360,640,d6-5,54,422,115,482
20211121_173252.jpg,360,640,d6p-6,177,133,238,200
20211121_173252.jpg,360,640,d6p-6,136,342,195,406
20211121_173252.jpg,360,640,d8p-4,99,323,148,370
20211121_173252.jpg,360,640,d8p-2,147,458,207,527
20211121_173252.jpg,360,640,d10-5,128,171,187,239
20211121_173252.jpg,360,640,d10-7,242,195,301,266
20211121_173252.jpg,360,640,d10-7,121,270,187,326
20211121_173252.jpg,360,640,d10-8,173,386,230,450
20211121_173302.jpg,360,640,d6-2,80,229,148,290
20211121_173302.jpg,360,640,d6-3,128,372,186,431
20211121_173302.jpg,360,640,d6p-4,195,360,252,417
20211121_173302.jpg,360,640,d6p-5,92,321,159,382
20211121_173302.jpg,360,640,d8p-2,16,272,81,323
20211121_173302.jpg,360,640,d8p-2,210,137,272,208
20211121_173302.jpg,360,640,d10-3,36,320,101,393
20211121_173302.jpg,360,640,d10-3,113,422,182,502
20211121_173302.jpg,360,640,d10-6,187,470,260,551
20211121_173302.jpg,360,640,d10-10,247,403,316,479
20211121_173324.jpg,360,640,d6-6,61,464,135,537
20211121_173324.jpg,360,640,d6-5,135,406,207,473
20211121_173324.jpg,360,640,d6p-3,213,185,277,253
20211121_173324.jpg,360,640,d6p-6,160,348,234,414
20211121_173324.jpg,360,640,d8p-7,145,183,205,242
20211121_173324.jpg,360,640,d8p-5,135,238,194,304
20211121_173324.jpg,360,640,d10-7,139,289,204,361
20211121_173324.jpg,360,640,d10-6,80,306,144,373
20211121_173324.jpg,360,640,d10-3,95,361,174,432
20211121_173324.jpg,360,640,d10-6,215,287,278,367
20211121_173335.jpg,360,640,d6-3,51,190,112,250
20211121_173335.jpg,360,640,d6-6,100,272,164,330
20211121_173335.jpg,360,640,d6p-6,40,243,101,312
20211121_173335.jpg,360,640,d6p-5,187,379,244,443
20211121_173335.jpg,360,640,d8p-4,263,328,328,385
20211121_173335.jpg,360,640,d8p-4,261,383,324,446
20211121_173335.jpg,360,640,d10-1,110,332,181,401
20211121_173335.jpg,360,640,d10-5,213,419,274,487
20211121_173335.jpg,360,640,d10-10,240,279,312,338
20211121_173335.jpg,360,640,d10-4,171,323,235,386
20211121_173345.jpg,360,640,d6-4,58,164,120,230
20211121_173345.jpg,360,640,d6-6,83,416,153,498
20211121_173345.jpg,360,640,d6p-6,198,256,265,329
20211121_173345.jpg,360,640,d6p-6,31,335,103,408
20211121_173345.jpg,360,640,d8p-4,132,300,194,365
20211121_173345.jpg,360,640,d8p-2,251,300,310,361
20211121_173345.jpg,360,640,d10-5,231,179,312,251
20211121_173345.jpg,360,640,d10-1,250,354,337,421
20211121_173345.jpg,360,640,d10-7,199,427,287,506
20211121_173345.jpg,360,640,d10-8,133,450,206,518
20211121_173357.jpg,360,640,d6-5,161,269,228,339
20211121_173357.jpg,360,640,d6-6,124,339,184,403
20211121_173357.jpg,360,640,d6p-3,89,218,148,277
20211121_173357.jpg,360,640,d6p-3,45,339,117,418
20211121_173357.jpg,360,640,d8p-7,54,450,122,520
20211121_173357.jpg,360,640,d8p-6,106,419,168,486
20211121_173357.jpg,360,640,d10-2,175,139,254,216
20211121_173357.jpg,360,640,d10-6,230,282,299,353
20211121_173357.jpg,360,640,d10-4,212,344,296,408
20211121_173357.jpg,360,640,d10-10,152,390,231,456
20211121_173412.jpg,360,640,d6-1,155,426,222,490
20211121_173412.jpg,360,640,d6-1,25,320,86,372
20211121_173412.jpg,360,640,d6p-6,73,353,133,413
20211121_173412.jpg,360,640,d6p-3,245,201,310,260
20211121_173412.jpg,360,640,d8p-4,65,247,112,296
20211121_173412.jpg,360,640,d8p-7,151,235,194,290
20211121_173412.jpg,360,640,d10-7,175,267,243,325
20211121_173412.jpg,360,640,d10-7,115,262,165,319
20211121_173412.jpg,360,640,d10-1,69,293,131,349
20211121_173412.jpg,360,640,d10-2,132,374,190,431
20211121_173422.jpg,360,640,d6-1,43,262,97,316
20211121_173422.jpg,360,640,d6-1,100,347,153,402
20211121_173422.jpg,360,640,d6p-1,252,320,320,386
20211121_173422.jpg,360,640,d6p-3,45,341,102,395
20211121_173422.jpg,360,640,d8p-7,142,242,197,294
20211121_173422.jpg,360,640,d8p-2,142,300,201,352
20211121_173422.jpg,360,640,d10-9,90,287,151,333
20211121_173422.jpg,360,640,d10-4,227,272,290,340
20211121_173422.jpg,360,640,d10-4,145,372,205,430
20211121_173422.jpg,360,640,d10-4,92,396,156,456
20211121_173431.jpg,360,640,d6-5,38,300,97,352
20211121_173431.jpg,360,640,d6-3,92,337,154,391
20211121_173431.jpg,360,640,d6p-3,158,385,213,439
20211121_173431.jpg,360,640,d6p-1,16,346,75,404
20211121_173431.jpg,360,640,d8p-8,71,437,131,492
20211121_173431.jpg,360,640,d8p-6,234,324,291,386
20211121_173431.jpg,360,640,d10-6,126,241,187,293
20211121_173431.jpg,360,640,d10-8,274,265,338,330
20211121_173431.jpg,360,640,d10-4,180,228,241,292
20211121_173431.jpg,360,640,d10-8,71,386,144,438
20211121_173442.jpg,360,640,d6-1,41,296,98,349
20211121_173442.jpg,360,640,d6-3,137,398,191,454
20211121_173442.jpg,360,640,d6p-5,181,362,237,421
20211121_173442.jpg,360,640,d6p-4,100,366,152,424
20211121_173442.jpg,360,640,d8p-3,275,303,336,354
20211121_173442.jpg,360,640,d8p-3,68,342,118,389
20211121_173442.jpg,360,640,d10-8,111,299,169,352
20211121_173442.jpg,360,640,d10-4,175,229,227,293
20211121_173442.jpg,360,640,d10-4,225,295,275,359
20211121_173442.jpg,360,640,d10-1,138,328,200,384
20211121_173450.jpg,360,640,d6-3,108,209,166,264
20211121_173450.jpg,360,640,d6-1,45,260,113,314
20211121_173450.jpg,360,640,d6p-4,44,312,101,363
20211121_173450.jpg,360,640,d6p-2,162,413,222,470
20211121_173450.jpg,360,640,d8p-1,183,326,235,379
20211121_173450.jpg,360,640,d8p-5,254,324,315,386
20211121_173450.jpg,360,640,d10-8,100,286,158,346
20211121_173450.jpg,360,640,d10-5,34,360,104,414
20211121_173450.jpg,360,640,d10-6,102,364,175,427
20211121_173450.jpg,360,640,d10-2,213,358,270,435
20211121_173457.jpg,360,640,d6-5,22,354,86,412
20211121_173457.jpg,360,640,d6-1,106,352,166,413
20211121_173457.jpg,360,640,d6p-5,172,255,224,313
20211121_173457.jpg,360,640,d6p-4,87,415,143,475
20211121_173457.jpg,360,640,d8p-7,240,265,296,323
20211121_173457.jpg,360,640,d8p-5,57,393,101,444
20211121_173457.jpg,360,640,d10-5,180,342,244,396
20211121_173457.jpg,360,640,d10-8,60,310,112,364
20211121_173457.jpg,360,640,d10-1,104,285,167,338
20211121_173457.jpg,360,640,d10-6,108,233,162,289
20211121_173515.jpg,360,640,d6-2,250,250,311,314
20211121_173515.jpg,360,640,d6-5,124,194,185,255
20211121_173515.jpg,360,640,d6p-6,182,281,246,338
20211121_173515.jpg,360,640,d6p-2,270,369,341,440
20211121_173515.jpg,360,640,d8p-4,47,312,105,366
20211121_173515.jpg,360,640,d8p-3,98,307,160,361
20211121_173515.jpg,360,640,d10-6,17,363,76,435
20211121_173515.jpg,360,640,d10-9,74,369,147,428
20211121_173515.jpg,360,640,d10-2,174,340,250,399
20211121_173515.jpg,360,640,d10-2,180,215,247,282
20211121_173522.jpg,360,640,d6-5,191,356,248,412
20211121_173522.jpg,360,640,d6-4,219,449,288,522
20211121_173522.jpg,360,640,d6p-6,258,376,320,449
20211121_173522.jpg,360,640,d6p-1,251,289,321,354
20211121_173522.jpg,360,640,d8p-5,153,285,207,340
20211121_173522.jpg,360,640,d8p-3,122,439,182,497
20211121_173522.jpg,360,640,d10-5,10,287,78,346
20211121_173522.jpg,360,640,d10-8,102,330,162,394
20211121_173522.jpg,360,640,d10-1,125,106,190,172
20211121_173522.jpg,360,640,d10-2,195,224,258,293
20211121_173538.jpg,360,640,d6-5,178,342,246,406
20211121_173538.jpg,360,640,d6-1,215,451,274,517
20211121_173538.jpg,360,640,d6p-5,246,377,312,450
20211121_173538.jpg,360,640,d6p-2,157,401,218,465
20211121_173538.jpg,360,640,d8p-8,89,206,141,260
20211121_173538.jpg,360,640,d8p-8,175,202,233,261
20211121_173538.jpg,360,640,d10-4,7,232,77,289
20211121_173538.jpg,360,640,d10-9,165,257,242,311
20211121_173538.jpg,360,640,d10-2,268,270,345,346
20211121_173538.jpg,360,640,d10-3,61,326,134,383
20211121_173547.jpg,360,640,d6-3,80,256,134,314
20211121_173547.jpg,360,640,d6-6,88,459,160,527
20211121_173547.jpg,360,640,d6p-2,260,359,337,434
20211121_173547.jpg,360,640,d6p-3,121,149,184,212
20211121_173547.jpg,360,640,d8p-7,28,322,91,380
20211121_173547.jpg,360,640,d8p-6,121,399,179,457
20211121_173547.jpg,360,640,d10-4,77,207,148,263
20211121_173547.jpg,360,640,d10-2,180,211,240,286
20211121_173547.jpg,360,640,d10-2,132,252,182,312
20211121_173547.jpg,360,640,d10-8,176,383,241,462
20211121_173554.jpg,360,640,d6-3,14,214,71,271
20211121_173554.jpg,360,640,d6-6,28,400,88,456
20211121_173554.jpg,360,640,d6p-3,116,307,172,362
20211121_173554.jpg,360,640,d6p-4,149,262,205,316
20211121_173554.jpg,360,640,d8p-7,279,252,329,307
20211121_173554.jpg,360,640,d8p-3,171,356,215,407
20211121_173554.jpg,360,640,d10-9,122,228,165,287
20211121_173554.jpg,360,640,d10-6,260,303,325,363
20211121_173554.jpg,360,640,d10-1,229,338,277,397
20211121_173554.jpg,360,640,d10-7,221,390,276,451
20211121_173603.jpg,360,640,d6-3,127,257,168,300
20211121_173603.jpg,360,640,d6-5,137,482,181,536
20211121_173603.jpg,360,640,d6p-3,155,226,207,280
20211121_173603.jpg,360,640,d6p-1,278,267,336,326
20211121_173603.jpg,360,640,d8p-1,134,377,185,434
20211121_173603.jpg,360,640,d8p-3,30,257,81,298
20211121_173603.jpg,360,640,d10-4,11,192,64,246
20211121_173603.jpg,360,640,d10-2,205,287,262,337
20211121_173603.jpg,360,640,d10-1,203,329,260,377
20211121_173603.jpg,360,640,d10-1,130,296,191,352
20211121_173614.jpg,360,640,d6-5,195,300,255,359
20211121_173614.jpg,360,640,d6-1,100,434,156,485
20211121_173614.jpg,360,640,d6p-4,17,287,83,342
20211121_173614.jpg,360,640,d6p-4,141,284,192,337
20211121_173614.jpg,360,640,d8p-6,157,231,208,282
20211121_173614.jpg,360,640,d8p-5,64,374,111,429
20211121_173614.jpg,360,640,d10-4,90,342,150,398
20211121_173614.jpg,360,640,d10-9,221,380,278,444
20211121_173614.jpg,360,640,d10-4,278,278,346,333
20211121_173614.jpg,360,640,d10-8,201,190,255,256
20211121_173625.jpg,360,640,d6-1,188,400,235,450
20211121_173625.jpg,360,640,d6-5,160,210,205,262
20211121_173625.jpg,360,640,d8p-4,205,209,250,259
20211121_173625.jpg,360,640,d8p-1,291,284,338,341
20211121_173625.jpg,360,640,d6p-3,113,364,173,419
20211121_173625.jpg,360,640,d6p-6,9,324,64,370
20211121_173625.jpg,360,640,d10-1,94,229,142,285
20211121_173625.jpg,360,640,d10-8,117,313,167,369
20211121_173625.jpg,360,640,d10-4,170,310,223,361
20211121_173625.jpg,360,640,d10-8,227,347,282,399
20211121_173632.jpg,360,640,d6-6,128,183,178,234
20211121_173632.jpg,360,640,d6-1,149,393,194,437
20211121_173632.jpg,360,640,d6p-1,21,249,77,299
20211121_173632.jpg,360,640,d6p-5,71,367,127,418
20211121_173632.jpg,360,640,d8p-3,253,337,302,387
20211121_173632.jpg,360,640,d8p-4,169,434,218,477
20211121_173632.jpg,360,640,d10-7,135,289,185,343
20211121_173632.jpg,360,640,d10-4,180,353,225,407
20211121_173632.jpg,360,640,d10-7,122,356,170,407
20211121_173632.jpg,360,640,d10-7,290,422,354,476
20211121_173641.jpg,360,640,d6-4,172,370,212,417
20211121_173641.jpg,360,640,d6-2,161,442,215,492
20211121_173641.jpg,360,640,d6p-1,88,357,135,400
20211121_173641.jpg,360,640,d6p-3,52,372,90,412
20211121_173641.jpg,360,640,d8p-1,124,214,162,253
20211121_173641.jpg,360,640,d8p-4,295,309,340,353
20211121_173641.jpg,360,640,d10-5,21,247,66,296
20211121_173641.jpg,360,640,d10-1,90,283,135,333
20211121_173641.jpg,360,640,d10-1,148,236,198,276
20211121_173641.jpg,360,640,d10-6,112,390,164,434
20211121_173653.jpg,360,640,d6-3,160,311,200,363
20211121_173653.jpg,360,640,d6-5,190,333,233,376
20211121_173653.jpg,360,640,d6p-4,99,204,145,248
20211121_173653.jpg,360,640,d6p-3,178,214,225,260
20211121_173653.jpg,360,640,d8p-5,285,326,331,371
20211121_173653.jpg,360,640,d8p-4,200,477,247,522
20211121_173653.jpg,360,640,d10-10,50,259,98,301
20211121_173653.jpg,360,640,d10-7,14,282,65,327
20211121_173653.jpg,360,640,d10-1,123,327,170,376
20211121_173653.jpg,360,640,d10-1,112,448,160,502
20211121_173709.jpg,360,640,d6-6,257,383,312,436
20211121_173709.jpg,360,640,d6-2,32,321,91,369
20211121_173709.jpg,360,640,d6p-5,183,237,236,287
20211121_173709.jpg,360,640,d6p-4,190,400,241,454
20211121_173709.jpg,360,640,d8p-4,88,246,133,290
20211121_173709.jpg,360,640,d8p-3,141,340,191,393
20211121_173709.jpg,360,640,d10-7,27,229,81,280
20211121_173709.jpg,360,640,d10-1,64,401,122,461
20211121_173709.jpg,360,640,d10-5,118,273,170,332
20211121_173709.jpg,360,640,d10-7,204,318,272,376
20211121_173718.jpg,360,640,d6-1,157,314,215,377
20211121_173718.jpg,360,640,d6-3,57,436,130,501
20211121_173718.jpg,360,640,d6p-3,240,362,305,423
20211121_173718.jpg,360,640,d6p-2,165,202,235,272
20211121_173718.jpg,360,640,d8p-8,71,134,132,203
20211121_173718.jpg,360,640,d8p-8,112,214,176,270
20211121_173718.jpg,360,640,d10-4,208,159,265,227
20211121_173718.jpg,360,640,d10-3,243,206,302,276
20211121_173718.jpg,360,640,d10-7,72,349,151,406
20211121_173718.jpg,360,640,d10-6,147,433,225,508
20211121_173743.jpg,360,640,d6-4,252,298,303,346
20211121_173743.jpg,360,640,d6-2,281,345,332,389
20211121_173743.jpg,360,640,d6p-6,115,449,169,504
20211121_173743.jpg,360,640,d6p-4,178,231,227,281
20211121_173743.jpg,360,640,d8p-3,148,339,194,383
20211121_173743.jpg,360,640,d8p-4,14,398,65,443
20211121_173743.jpg,360,640,d10-6,183,392,244,436
20211121_173743.jpg,360,640,d10-9,90,246,140,295
20211121_173743.jpg,360,640,d10-7,145,256,198,301
20211121_173743.jpg,360,640,d10-2,95,170,154,220
20211121_173757.jpg,360,640,d6-2,284,350,338,404
20211121_173757.jpg,360,640,d6-5,224,414,276,465
20211121_173757.jpg,360,640,d6p-1,162,370,212,419
20211121_173757.jpg,360,640,d6p-3,20,215,75,269
20211121_173757.jpg,360,640,d8p-2,75,266,122,314
20211121_173757.jpg,360,640,d8p-4,286,287,336,336
20211121_173757.jpg,360,640,d10-2,119,219,169,269
20211121_173757.jpg,360,640,d10-8,162,249,206,299
20211121_173757.jpg,360,640,d10-4,46,392,103,439
20211121_173757.jpg,360,640,d10-1,132,326,182,377
20211121_173841.jpg,640,360,d6-6,337,175,386,221
20211121_173841.jpg,640,360,d6-2,270,78,314,124
20211121_173841.jpg,640,360,d6p-5,365,120,416,165
20211121_173841.jpg,640,360,d6p-6,234,121,286,172
20211121_173841.jpg,640,360,d8p-1,353,29,403,85
20211121_173841.jpg,640,360,d8p-7,299,283,354,333
20211121_173841.jpg,640,360,d10-5,137,158,191,215
20211121_173841.jpg,640,360,d10-9,187,156,243,200
20211121_173841.jpg,640,360,d10-5,194,204,253,255
20211121_173841.jpg,640,360,d10-4,241,169,297,216
20211121_173847.jpg,640,360,d6-6,110,80,184,141
20211121_173847.jpg,640,360,d6-6,246,92,301,143
20211121_173847.jpg,640,360,d6p-3,421,49,477,102
20211121_173847.jpg,640,360,d6p-6,429,169,484,228
20211121_173847.jpg,640,360,d8p-3,370,84,418,139
20211121_173847.jpg,640,360,d8p-8,329,268,384,321
20211121_173847.jpg,640,360,d10-4,389,255,455,307
20211121_173847.jpg,640,360,d10-6,205,119,265,172
20211121_173847.jpg,640,360,d10-4,390,148,439,204
20211121_173847.jpg,640,360,d10-5,426,119,482,173
20211121_173855.jpg,640,360,d6-6,256,44,306,97
20211121_173855.jpg,640,360,d6-4,148,210,201,261
20211121_173855.jpg,640,360,d6p-5,192,202,243,247
20211121_173855.jpg,640,360,d6p-2,392,262,453,320
20211121_173855.jpg,640,360,d8p-7,347,211,392,259
20211121_173855.jpg,640,360,d8p-3,394,92,442,138
20211121_173855.jpg,640,360,d10-1,348,119,398,172
20211121_173855.jpg,640,360,d10-3,397,31,439,87
20211121_173855.jpg,640,360,d10-2,140,80,199,133
20211121_173855.jpg,640,360,d10-3,227,163,270,214
20211121_173902.jpg,640,360,d6-2,288,30,338,81
20211121_173902.jpg,640,360,d6-3,342,62,388,108
20211121_173902.jpg,640,360,d6p-2,272,106,316,152
20211121_173902.jpg,640,360,d6p-3,223,162,278,212
20211121_173902.jpg,640,360,d8p-6,316,255,367,303
20211121_173902.jpg,640,360,d8p-1,384,212,428,263
20211121_173902.jpg,640,360,d10-4,358,162,408,213
20211121_173902.jpg,640,360,d10-4,217,109,270,160
20211121_173902.jpg,640,360,d10-7,252,204,304,258
20211121_173902.jpg,640,360,d10-9,244,255,299,317
20211121_173910.jpg,640,360,d6-6,100,76,152,119
20211121_173910.jpg,640,360,d6-4,375,177,423,222
20211121_173910.jpg,640,360,d6p-6,383,53,434,103
20211121_173910.jpg,640,360,d6p-2,439,136,488,187
20211121_173910.jpg,640,360,d8p-4,288,88,326,131
20211121_173910.jpg,640,360,d8p-2,406,93,441,131
20211121_173910.jpg,640,360,d10-2,316,124,355,173
20211121_173910.jpg,640,360,d10-1,362,111,422,159
20211121_173910.jpg,640,360,d10-7,438,77,480,124
20211121_173910.jpg,640,360,d10-1,141,254,199,304
20211121_173917.jpg,640,360,d6-5,240,22,289,78
20211121_173917.jpg,640,360,d6-6,172,262,226,314
20211121_173917.jpg,640,360,d6p-4,213,218,264,272
20211121_173917.jpg,640,360,d6p-1,394,131,449,175
20211121_173917.jpg,640,360,d8p-5,150,183,201,238
20211121_173917.jpg,640,360,d8p-2,391,92,441,136
20211121_173917.jpg,640,360,d10-10,163,129,223,179
20211121_173917.jpg,640,360,d10-3,293,111,338,163
20211121_173917.jpg,640,360,d10-2,303,172,357,218
20211121_173917.jpg,640,360,d10-4,404,183,453,236
20211121_173927.jpg,640,360,d6-1,312,165,361,207
20211121_173927.jpg,640,360,d6-4,404,64,454,114
20211121_173927.jpg,640,360,d6p-4,444,136,501,182
20211121_173927.jpg,640,360,d6p-5,216,194,263,236
20211121_173927.jpg,640,360,d8p-4,253,133,295,178
20211121_173927.jpg,640,360,d8p-7,450,69,489,119
20211121_173927.jpg,640,360,d10-1,114,12,169,61
20211121_173927.jpg,640,360,d10-10,323,121,373,168
20211121_173927.jpg,640,360,d10-5,293,236,341,292
20211121_173927.jpg,640,360,d10-7,373,281,417,336
20211121_173944.jpg,640,360,d6-1,367,163,418,215
20211121_173944.jpg,640,360,d6-4,189,176,253,232
20211121_173944.jpg,640,360,d6p-2,278,146,334,199
20211121_173944.jpg,640,360,d6p-5,348,121,405,170
20211121_173944.jpg,640,360,d8p-7,425,105,471,158
20211121_173944.jpg,640,360,d8p-6,417,158,484,207
20211121_173944.jpg,640,360,d10-10,94,77,162,144
20211121_173944.jpg,640,360,d10-3,175,45,238,103
20211121_173944.jpg,640,360,d10-7,323,214,383,276
20211121_173944.jpg,640,360,d10-3,413,207,475,260
20211121_173950.jpg,640,360,d6-5,236,128,279,168
20211121_173950.jpg,640,360,d6-3,311,171,353,216
20211121_173950.jpg,640,360,d6p-3,336,90,383,140
20211121_173950.jpg,640,360,d6p-2,202,159,250,206
20211121_173950.jpg,640,360,d8p-2,382,129,417,166
20211121_173950.jpg,640,360,d8p-3,372,155,410,194
20211121_173950.jpg,640,360,d10-8,158,48,211,99
20211121_173950.jpg,640,360,d10-9,151,143,202,186
20211121_173950.jpg,640,360,d10-1,307,214,352,259
20211121_173950.jpg,640,360,d10-2,343,202,393,246
20211121_173958.jpg,640,360,d6-4,340,147,379,181
20211121_173958.jpg,640,360,d6-5,345,184,382,221
20211121_173958.jpg,640,360,d6p-5,395,153,433,191
20211121_173958.jpg,640,360,d6p-2,236,102,272,142
20211121_173958.jpg,640,360,d8p-1,277,92,310,122
20211121_173958.jpg,640,360,d8p-5,397,194,436,228
20211121_173958.jpg,640,360,d10-4,274,11,314,55
20211121_173958.jpg,640,360,d10-7,328,102,365,146
20211121_173958.jpg,640,360,d10-4,271,129,307,172
20211121_173958.jpg,640,360,d10-7,228,299,272,345
20211121_174005.jpg,640,360,d6-5,69,205,106,237
20211121_174005.jpg,640,360,d6-2,140,171,173,207
20211121_174005.jpg,640,360,d6p-5,442,131,481,167
20211121_174005.jpg,640,360,d6p-1,362,33,398,63
20211121_174005.jpg,640,360,d8p-5,352,128,387,161
20211121_174005.jpg,640,360,d8p-7,395,171,426,208
20211121_174005.jpg,640,360,d10-5,316,244,350,279
20211121_174005.jpg,640,360,d10-7,432,179,470,214
20211121_174005.jpg,640,360,d10-7,380,85,415,118
20211121_174005.jpg,640,360,d10-2,413,97,444,136
20211121_174013.jpg,640,360,d6-6,160,37,195,71
20211121_174013.jpg,640,360,d6-5,328,175,364,211
20211121_174013.jpg,640,360,d6p-5,256,256,297,299
20211121_174013.jpg,640,360,d6p-6,361,165,398,205
20211121_174013.jpg,640,360,d8p-1,290,206,323,243
20211121_174013.jpg,640,360,d8p-2,398,168,430,209
20211121_174013.jpg,640,360,d10-1,346,114,381,164
20211121_174013.jpg,640,360,d10-8,207,214,241,254
20211121_174013.jpg,640,360,d10-1,366,220,401,263
20211121_174013.jpg,640,360,d10-9,394,205,428,248
